"","paths","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","paths.noko","paths.nok","V4"
"297","K16053",28.8369191236364,2.97367309738721,0.84982558536148,3.49915694303595,0.000466731773372237,0.0200400658283371,"K16053","16053","ybdG, mscM; miniconductance mechanosensitive channel"
"298","K16089",48.3756737918541,2.91822431102526,0.605968514784263,4.81580187720513,1.46609934682308e-06,0.000257891604458912,"K16089","16089","TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins"
"299","K16291",21.7714323564555,3.50751759506518,0.855766229077346,4.09868662245161,4.15501146936527e-05,0.00404594241829443,"K16291","16291","erfK; L,D-transpeptidase ErfK/SrfK"
"300","K16345",33.1548720302568,2.27742181540772,0.737793423425865,3.0868014583713,0.00202322681081054,0.053556581550242,"K16345","16345","xanP; xanthine permease XanP"
"301","K16869",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K16869","16869","lipL; octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204]"
"302","K17216",13.6469181466279,1.68797876818529,0.619710573696603,2.72381792377112,0.00645320721019494,0.0980204426662758,"K17216","17216","mccA; cystathionine beta-synthase (O-acetyl-L-serine) [EC:2.5.1.134]"
"303","K17217",13.6469181466279,1.68797876818529,0.619710573696603,2.72381792377112,0.00645320721019494,0.0980204426662758,"K17217","17217","mccB; cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]"
"304","K17472",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K17472","17472","cymR; Rrf2 family transcriptional regulator, cysteine metabolism repressor"
"305","K18135",28.0845581365364,5.66626590716311,0.965535239643547,5.86852315121607,4.39694011414598e-09,2.66405716027089e-06,"K18135","18135","nalD; TetR/AcrR family transcriptional regulator, repressor of the mexAB-oprM multidrug resistance operon"
"306","K18145",4.41208154054799,3.79204530518324,1.3073615924692,2.9005328954335,0.00372528734597323,0.0860762368542036,"K18145","18145","adeA; membrane fusion protein, multidrug efflux system"
"307","K18289",18.7071051599558,3.95496664040495,1.04183830563955,3.79614247143384,0.000146965058805687,0.00954048173413586,"K18289","18289","ict-P; itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]"
"308","K18291",31.785660454347,1.5771910800209,0.494248410357172,3.19108983857153,0.00141737200103976,0.0448094785005288,"K18291","18291","ich-P; itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]"
"309","K18299",23.8713782594513,2.6006301117995,0.747418389311055,3.47948371219054,0.000502380906579038,0.0212363029734534,"K18299","18299","mexF; multidrug efflux pump"
"310","K18302",23.5456716826025,3.68835500735501,0.933728807044278,3.95013517793299,7.81070676494696e-05,0.00604753702007533,"K18302","18302","mexJ; membrane fusion protein, multidrug efflux system"
"311","K18303",23.5456716826025,3.68835500735501,0.933728807044278,3.95013517793299,7.81070676494696e-05,0.00604753702007533,"K18303","18303","mexK; multidrug efflux pump"
"312","K18320",8.69621531886458,4.43714838338532,1.29947674828414,3.4145654312355,0.000638838474367407,0.0261923774490637,"K18320","18320","IS15, IS26; transposase, IS6 family"
"313","K18383",6.26723427224029,4.59381594816571,1.13416978581308,4.05037764682864,5.11350412879652e-05,0.00449740935714958,"K18383","18383","ferB; feruloyl-CoA hydratase/lyase [EC:4.1.2.61]"
"314","K18429",2.25162813279851,-4.54637755227,1.65962886703587,-2.73939411549881,0.00615525380971405,0.0980204426662758,"K18429","18429","legG, neuC2; GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]"
"315","K18476",5.32386710989666,5.69891454379302,1.73531901903879,3.28407311927561,0.00102318372564804,0.0359962635868307,"K18476","18476","tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein"
"316","K18534",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K18534","18534","K18534; MPBQ/MSBQ methyltransferase [EC:2.1.1.295]"
"317","K18678",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K18678","18678","VTE5; phytol kinase [EC:2.7.1.182]"
"318","K18691",31.9186330888537,2.13242764131994,0.651358006079637,3.27381811755795,0.00106104883272028,0.037089097979639,"K18691","18691","mltF; membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]"
"319","K18800",27.925985419136,2.11916792612917,0.68422903681231,3.09716164049681,0.00195383304213343,0.0524839979248947,"K18800","18800","ubiI; 2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]"
"320","K18827",4.99864649378685,5.37452593284762,1.80443072583926,2.97851608038201,0.00289647830663734,0.0701977609159708,"K18827","18827","wbdD, wbbD; O-antigen chain-terminating methyltransferase [EC:2.1.1.- 2.1.1.294 2.7.1.181]"
"321","K18968",14.9956894194829,2.85307699482245,1.049281772145,2.71907610573473,0.00654645437140327,0.0980709222177528,"K18968","18968","adrA; diguanylate cyclase [EC:2.7.7.65]"
"322","K18974",5.70149791407504,4.59595962549565,1.38811324955208,3.31093995895412,0.000929831569395869,0.0340964995222324,"K18974","18974","sul1; dihydropteroate synthase type 1 [EC:2.5.1.15]"
"323","K18975",4.92305306898263,4.89640624811766,1.3766943796857,3.55663996335594,0.000375628393908282,0.017358488406626,"K18975","18975","ebr, qacEdelta1; small multidrug resistance pump"
"324","K19003",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K19003","19003","mgdA; 1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]"
"325","K19032",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K19032","19032","PSRP3; 30S ribosomal protein 3"
"326","K19168",28.9195358712174,3.14415721348112,0.796625771542523,3.94684345623544,7.91882955176065e-05,0.00604753702007533,"K19168","19168","cptA; toxin CptA"
"327","K19170",10.2390269920059,4.5215430675565,0.937921415426248,4.82081226975891,1.42974858425937e-06,0.000257891604458912,"K19170","19170","dndC; DNA sulfur modification protein DndC"
"328","K19171",8.04661124903006,4.65094144031307,0.956979181827201,4.86002363335933,1.17371740587538e-06,0.000220699345318567,"K19171","19171","dndD; DNA sulfur modification protein DndD"
"329","K19222",33.3801277696959,3.33741177978524,0.764705682281651,4.36430885386834,1.27525299386401e-05,0.00165570347036677,"K19222","19222","menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]"
"330","K19344",22.0893492652021,2.66767937142768,0.697207944299253,3.82623203484709,0.000130119647085622,0.00886928044447368,"K19344","19344","nirC; cytochrome c55X"
"331","K19345",22.0893492652021,2.66767937142768,0.697207944299253,3.82623203484709,0.000130119647085622,0.00886928044447368,"K19345","19345","nirF; protein NirF"
"332","K19560",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K19560","19560","bioK; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]"
"333","K19592",4.43056491462352,5.42794210179356,1.35586619895056,4.00330217391272,6.24644356075592e-05,0.00535044418712853,"K19592","19592","golS; MerR family transcriptional regulator, gold-responsive activator of gol and ges genes"
"334","K19597",5.71587510997493,5.79624826340738,1.35919021577269,4.2644864538789,2.00362498676706e-05,0.00218515341056816,"K19597","19597","golT; Au+-exporting ATPase [EC:3.6.1.-]"
"335","K19609",14.5060375185346,2.43941200503988,0.825208600881657,2.95611558390642,0.00311540317377256,0.0748382973858226,"K19609","19609","pfeS, pirS; two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]"
"336","K19696",19.7321490219654,4.21537619470639,0.884939875254112,4.76346056108721,1.90300818464253e-06,0.000314457685783507,"K19696","19696","mtiP; 5'-methylthioinosine phosphorylase [EC:2.4.2.44]"
"337","K19803",23.9038965268708,3.0517643901619,0.978756223600563,3.1180025389114,0.00182081235025886,0.0504004555632566,"K19803","19803","lpxT; Kdo2-lipid A phosphotransferase [EC:2.7.4.29]"
"338","K20024",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K20024","20024","mgdE; monoglucosyldiacylglycerol epimerase [EC:5.1.3.34]"
"339","K20862",56.5131520433887,1.31523879632436,0.459641389840473,2.86144552121566,0.00421713974026239,0.0950250537340943,"K20862","20862","yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]"
"340","K20881",28.0935232495002,2.60487226539531,0.731062564109106,3.56313179374693,0.00036645657874177,0.0171012616310304,"K20881","20881","yrfG; 5'-nucleotidase [EC:3.1.3.5]"
"341","K20966",17.5435216423296,3.54844196303812,0.822201976477471,4.31577892604999,1.59041088377436e-05,0.0018954239176014,"K20966","20966","mbaA; c-di-GMP phosphodiesterase [EC:3.1.4.52]"
"342","K20969",8.14194717161612,3.86605198497164,1.07187420502077,3.60681502256762,0.000309978471380466,0.015603763684186,"K20969","20969","rsmY; small regulatory RNA RsmY"
"343","K20970",8.14194717161612,3.86605198497164,1.07187420502077,3.60681502256762,0.000309978471380466,0.015603763684186,"K20970","20970","rsmZ; small regulatory RNA RsmZ"
"344","K20972",20.9259163611558,3.94763155434711,1.04829544785152,3.76576237399273,0.000166041654776996,0.0101733162190894,"K20972","20972","retS; two-component system, sensor histidine kinase RetS"
"345","K20975",18.3209200652192,4.4651252189723,0.86233544120413,5.17794469022099,2.24343716017848e-07,6.32630292208027e-05,"K20975","20975","K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]"
"346","K20977",22.1044579844547,3.34971043020631,0.821968911623749,4.07522764284255,4.59693559183625e-05,0.00424865928513272,"K20977","20977","hsbR; two-component system, HptB-dependent secretion and biofilm response regulator"
"347","K20978",22.1044579844547,3.34971043020631,0.821968911623749,4.07522764284255,4.59693559183625e-05,0.00424865928513272,"K20978","20978","hsbA; HptB-dependent secretion and biofilm anti anti-sigma factor"
"348","K20997",33.6073303335394,1.93919850076884,0.678486781555798,2.85812274238,0.00426155512977061,0.0956307000931652,"K20997","20997","pslA; polysaccharide biosynthesis protein PslA"
"349","K21020",15.7912841117265,6.1605568655916,1.00152080006782,6.15120211699489,7.68978460034432e-10,6.98873257094626e-07,"K21020","21020","siaD; diguanylate cyclase [EC:2.7.7.65]"
"350","K21024",22.8414440287606,3.30328882197675,1.0229779515104,3.22909092722821,0.00124184403870853,0.0418010835992446,"K21024","21024","bifA; c-di-GMP phosphodiesterase [EC:3.1.4.52]"
"351","K21088",4.54388147255238,5.23526687691352,1.72315656399553,3.03818410137635,0.00238008500056571,0.0600861273522445,"K21088","21088","ydaM; diguanylate cyclase [EC:2.7.7.65]"
"352","K21195",2.25162813279851,-4.54637755227,1.65962886703587,-2.73939411549881,0.00615525380971405,0.0980204426662758,"K21195","21195","phnY; 2-aminoethylphosphonate dioxygenase [EC:1.14.11.46]"
"353","K21218",26.8320895583419,2.32089808113593,0.734954221414623,3.15788114893567,0.00158920335249825,0.0464207731132415,"K21218","21218","motY; sodium-type flagellar protein MotY"
"354","K21430",62.6075030499594,1.83447621675065,0.582330798979581,3.15023045314658,0.00163141720172511,0.0468216736895106,"K21430","21430","yliI; aldose sugar dehydrogenase [EC:1.1.5.-]"
"355","K21472",10.9236536783412,4.1104497737675,1.11479170927919,3.68719083534022,0.000226743316149136,0.0121218755192278,"K21472","21472","lytH; peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]"
"356","K21563",81.1181785762241,2.49825105367726,0.88547206067779,2.82137761835756,0.00478178786544325,0.0980204426662758,"K21563","21563","dnr; CRP/FNR family transcriptional regulator, dissimilatory nitrate respiration regulator"
"357","K21711",21.178649831341,3.66248412570408,0.974425627072474,3.75860817280381,0.000170861167006992,0.0103522882632125,"K21711","21711","pycR; LysR family transcriptional regulator, putative pyruvate carboxylase regulator"
"358","K22043",13.6887526120734,1.5210192595832,0.561457636169957,2.70905436420635,0.00674752825147834,0.0997134730496243,"K22043","22043","czrA; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor"
"359","K22135",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K22135","22135","bshB2; N-acetylglucosamine malate deacetylase 2 [EC:3.5.1.-]"
"360","K22136",15.4743481393544,1.74693835501978,0.581466960352981,3.00436391770101,0.00266136783744703,0.0656671439710347,"K22136","22136","bshC; bacillithiol synthase"
"361","K22253",17.7283116976833,5.82167118130651,1.01120653202004,5.75715345674917,8.55441407489214e-09,3.8872683291989e-06,"K22253","22253","mta; glucan 1,4-alpha-maltotetraohydrolase [EC:3.2.1.60]"
"362","K22305",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K22305","22305","psp; phosphoserine phosphatase [EC:3.1.3.3]"
"363","K22342",4.65423806691143,3.85382904762587,1.3822397772903,2.7881045755902,0.00530174265650365,0.0980204426662758,"K22342","22342","dmmA; dimethylamine monooxygenase subunit A [EC:1.14.13.238]"
"364","K22343",4.65423806691143,3.85382904762587,1.3822397772903,2.7881045755902,0.00530174265650365,0.0980204426662758,"K22343","22343","dmmB; dimethylamine monooxygenase subunit B [EC:1.14.13.238]"
"365","K22491",48.1954309351267,3.63112278826729,0.812489450640473,4.46913222738453,7.85375709164447e-06,0.00109811634412147,"K22491","22491","litR; MerR family transcriptional regulator, light-induced transcriptional regulator"
"366","K22516",7.69246832071503,5.76667859499773,1.00132244919936,5.75906252736937,8.45823689823822e-09,3.8872683291989e-06,"K22516","22516","fdhA; formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.17.98.3 1.8.98.6]"
"367","K22719",33.110517792721,2.32857464621977,0.625476695866644,3.72287994358184,0.000196963192564985,0.0108488918086552,"K22719","22719","envC; murein hydrolase activator"
"368","K22905",2.25162813279851,-4.54637755227,1.65962886703587,-2.73939411549881,0.00615525380971405,0.0980204426662758,"K22905","22905","stf3; omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase [EC:2.8.2.-]"
